Date,AAPL,MSFT,GOOGL,JPM,XOM,Market
2023-03-10,-0.014055291447289125,-0.014972650565989735,-0.0185548923043485,0.02499855205646683,-0.012527182393940987,-0.01466333451543172
2023-03-13,0.013099379518215824,0.02113500392303837,0.0052029325256752286,-0.01819991859044426,-0.011650840653064912,-0.0015902669201038472
2023-03-14,0.013911464896597864,0.026616769416176925,0.030828562598791118,0.02527257418151275,0.0036679602942404094,0.016263023155998587
2023-03-15,0.0025388061208749487,0.01759412771172819,0.022438518612509662,-0.048475644448418814,-0.05110698538208758,-0.0070847290087186765
2023-03-16,0.018441943036828504,0.03965716530536443,0.04279235879095867,0.019148338313834157,-0.005902063186157589,0.017330211169666643
2023-03-17,-0.00554814360975955,0.01154685861756645,0.012795859776645253,-0.03859376221788354,-0.01192817947043641,-0.011159986353318782
2023-03-20,0.015285822005999747,-0.02618382121173072,-0.004023439347409173,0.010436775746992378,0.025726577153227386,0.008799504556575773
2023-03-21,0.011793837130041108,0.0055983842656956,0.03582249956574389,0.026388161053495448,0.04374852600887858,0.012819282439194023
2023-03-22,-0.009224502567261188,-0.00553657578142111,-0.01496271817016361,-0.026232536039054673,-0.023234173200956568,-0.016679613719207963
2023-03-23,0.006865873241441041,0.019450372758054352,0.021264178984897113,-0.002756153690977717,-0.011425481209442784,0.0029007187898173435
2023-03-24,0.008192151563289242,0.01034665792610977,-0.0015955480944022916,-0.01541235779843713,0.0010804332219138285,0.005544598004938128
2023-03-27,-0.012449013513336315,-0.015126145085635503,-0.0287490479368429,0.028178325287156074,0.0216098210841832,0.0015662344844020039
2023-03-28,-0.004067489597717186,-0.00424893489037768,-0.01413437733338654,0.0029512513054225442,0.012319864357539699,-0.0016544483677529659
2023-03-29,0.01951807737336399,0.018922843855450632,0.003477665950880813,0.0019358495504598508,0.016951682751844374,0.014057505695681722
2023-03-30,0.009761838629272088,0.012461518713953445,-0.005023033874422993,-0.0031038074139604966,0.004772994274087801,0.005619634120117573
2023-03-31,0.015443835549231481,0.014772043114875353,0.02768118227759369,0.011964282195870066,0.0014722552852852308,0.014253962702671475
2023-04-03,0.007592750284107922,-0.0037978294359942728,0.00597583856056454,-0.0012311811596871915,0.05724599091329392,0.003612657486437744
2023-04-04,-0.003334240686270831,-0.00025329392854634905,0.0033642131954520213,-0.013537606873082584,-0.009683535231242386,-0.0058932048245276085
2023-04-05,-0.011433878671538876,-0.01001794091343599,-0.002469582481160569,0.0014104991023327611,0.016903060689730312,-0.0025748467364865024
2023-04-06,0.005401424071143361,0.02513312743183375,0.03703330273720941,-0.0011769008577744143,-0.016800954562957778,0.0034934080534381674
2023-04-10,-0.01618066564285599,-0.007687216111168827,-0.018510406293677895,0.0032100799527792065,-0.004522123686432679,0.000916441937645005
2023-04-11,-0.007699399993214378,-0.023008590038248417,-0.01037279009032974,0.004834665922236135,0.006967435215061071,-0.00012071841234860019
2023-04-12,-0.004442285938783519,0.0022515219360277738,-0.006841670939761759,-0.00023507180385111908,-0.0011200361777791144,-0.004222821402826465
2023-04-13,0.033455898524389883,0.0220726012563216,0.026234205499535857,0.0037266603509147913,0.004595697272041322,0.013096145418466468
2023-04-14,-0.0021957291595151693,-0.012926908237641112,0.013235778959676802,0.07271520268224198,0.002336536129618811,-0.002150882663943068
2023-04-17,4.168539152095623e-05,0.009173574638020435,-0.027077914716900086,0.00781859969063025,-0.011780564219091903,0.0032213385032496744
2023-04-18,0.007397289910908749,-0.0015691480243892764,-0.014048371477974927,0.011086008658444573,0.019261704105410823,0.000775489724100896
2023-04-19,0.006864585055966234,0.00019793164333463615,-0.0031461741483136798,-0.001353213967993966,-0.0032486193834721762,-0.00016363062730470764
2023-04-20,-0.005942718564862256,-0.008224744462834539,0.010518961294231747,-0.0029869688163480152,-0.008089213928153604,-0.00604970026767621
2023-04-21,-0.009908378083267144,-0.0013034764650800895,0.0010596435514363517,-0.0019986485569605363,0.0031152629048886754,0.0008234161779358067
2023-04-24,0.0017974289381214293,-0.014140675108036793,0.0052191153837954085,0.0012716813547750524,0.018622185437933085,0.0007718516989072332
2023-04-25,-0.00955991208139774,-0.022873170200038456,-0.020287787831112007,-0.02206311787281958,-0.014394547751922813,-0.01601654889794153
2023-04-26,-0.00014033353926542702,0.06985241434565725,-0.001428249652447478,-0.017961802909006723,-0.009304911086055644,-0.003927948582709955
2023-04-27,0.02792011861512323,0.031445958914776265,0.03664960967032049,0.013289517017759598,0.011803194651039576,0.019297828323331278
2023-04-28,0.007433538803313473,0.007860567303096914,-0.0024057485652323276,0.008566074208832045,0.012762507198259896,0.008139966233878387
2023-05-01,-0.0006101887011151143,-0.005627307151195431,-0.0013844359543744517,0.02110664199965577,-0.03158284527611193,-0.0004655461278758665
2023-05-02,-0.006289727177115536,-0.0005705418297766272,-0.01777217517112095,-0.016358373295564107,-0.04074875697813692,-0.011733271759936869
2023-05-03,-0.006567754876981478,-0.0033919737919467646,0.0007747514852508876,-0.021470047808424094,-0.019985519904094296,-0.00710227313425805
2023-05-04,-0.010042216704636623,0.00323324363321658,-0.006933179064412863,-0.01385195729065962,-0.017745896040990482,-0.0073242785344278215
2023-05-05,0.04577977019833402,0.0169324668079579,0.008291063222487769,0.019266971777371376,0.024512057737297442,0.01822680130251472
2023-05-08,-0.0004827410616632011,-0.006538405368777639,0.020545819782119196,0.0023311283663281055,0.0038694237322294293,0.00037266140551698624
2023-05-09,-0.01010066037057088,-0.005439525516009248,-0.0039841688726679194,-0.004906057329583008,0.00019544276690865788,-0.004669304028424674
2023-05-10,0.010287780204973531,0.017069092713017226,0.040090392117798995,0.00043349842387641405,-0.012989750975949515,0.004394577162549353
2023-05-11,0.001014577811850909,-0.007148589654429896,0.04214833182061004,-0.003234871215233235,-0.018344188638246706,-0.0017774299690718376
2023-05-12,-0.005511548251363855,-0.0037622201770016513,0.007952138799132527,-0.014515944198087266,-0.00017401964836980503,-0.0016639266688041271
2023-05-15,-0.0029810581357536513,0.0015053062653047774,-0.008625657251081635,0.008311673311981939,0.0018258990329002131,0.0028744326009518557
2023-05-16,-7.936507936507937e-05,0.0072613326955601526,0.02534353101220601,-0.006831340882803381,-0.024648231959297957,-0.006477472761282542
2023-05-17,0.0035172111043351127,0.009327805565661073,0.010987892374524192,0.030204862249557495,0.02210723404827756,0.011741323542706494
2023-05-18,0.01349445275498432,0.014212894310180876,0.016254554033626453,0.007475915111040648,0.008943122591798523,0.009321357984362075
2023-05-19,0.0005486666797450276,-0.0006446007704766266,-0.0006493688938837902,-0.002375990929902217,0.004542503192611161,-0.0015262789600405209
2023-05-22,-0.005575151064864145,0.008802260771586586,0.01840309687819149,-0.008376305078779058,-0.012293551767545367,7.565760043731209e-05
2023-05-23,-0.01535043868497845,-0.018683374124666655,-0.02019244403326992,-0.010566767764004918,0.013451542533364266,-0.011364833847649377
2023-05-24,0.0015513817264336612,-0.004561927283592715,-0.01371625299112552,-0.009272728963469914,0.011042804522962303,-0.00742487775767029
2023-05-25,0.006590889943098531,0.03765736891854955,0.02103609399986348,0.002356092847561331,-0.018180816409412832,0.008640090999646802
2023-05-26,0.01392665141745797,0.021080975892084713,0.009030279523434393,0.009237811012970816,-0.006630990964374017,0.012885315852275708
2023-05-30,0.01052380412779445,-0.005139018371295953,-0.007651515050588338,0.0037109389361137646,-0.008978551809176033,-6.276194869931101e-05
2023-05-31,-0.0003613714036169045,-0.008629735475981313,-0.006569141036630732,-0.012892449146911462,-0.018118744076107716,-0.006206723265579178
2023-06-01,0.015816098106175975,0.012598965070155585,0.006814700683634708,0.013606277207486833,0.01140256675534854,0.009726850006488732
2023-06-02,0.0046847486451608135,0.00836401747855664,0.00756995219283549,0.020708808220438198,0.022875016357007186,0.014350447310742328
2023-06-05,-0.007679273028007697,0.00152943653610006,0.01061167246333385,-0.009952092344483339,-0.004533360049903771,-0.002084956570022792
2023-06-06,-0.0021419303842009985,-0.0068295235577247315,0.010184250700141135,0.0017164297649327415,0.008055335671116676,0.0022717651544854967
2023-06-07,-0.007865745022257013,-0.031433697790418186,-0.038593188091322464,0.009562707229645508,0.022094159783204493,-0.003898659005785696
2023-06-08,0.015267338256547507,0.005717467320899417,-0.0030225220545709954,0.00020481680449694755,-0.003217079189916864,0.006090206528158171
2023-06-09,0.0020780561230314505,0.0046134132148249836,0.0006571737071931693,0.0019081111554689533,-0.007501226819516466,0.0010680359436854446
2023-06-12,0.015438319790530985,0.015285896164296413,0.011390200688191918,-0.00015003136156587,-0.009152943246350138,0.00919860990238908
2023-06-13,-0.00269437779514791,0.00724664210136237,0.0014562657390489657,0.0071286337409877075,0.00010859487406931871,0.006829205646543818
2023-06-14,0.0034060532345239324,0.009002916301003673,-0.0013723808648709065,-0.0038180528475423832,-0.012177808962197277,0.0007397249007615048
2023-06-15,0.011056893537842727,0.03131920436632076,0.011337351948050012,0.01116545860496574,0.006838370943647581,0.012025215414224917
2023-06-16,-0.005956373585344491,-0.016794145526499923,-0.012628727258975217,0.0011075006562280892,-0.007282407002070364,-0.0037577415471161685
2023-06-20,0.0004071254170256996,-0.012660548244114467,-0.0035663137153097444,-0.0051877573767500525,-0.023270191491414842,-0.004825718914601127
2023-06-21,-0.005770819767402388,-0.013450434220353372,-0.02101174087257589,-0.001553697214896808,0.011053945650180067,-0.00533845144629028
2023-06-22,0.016310905796156492,0.018190233515626316,0.02125904718654713,-0.019519631139129988,-0.005582233383310981,0.003624565307969446
2023-06-23,-0.0017921738244954938,-0.013981740970757005,-0.006678496610667756,-0.005323142723647291,-0.008830077304145216,-0.007767653135867237
2023-06-26,-0.0076609683238554275,-0.019428293039140832,-0.03332143495552297,0.0023664821304337225,0.01820953588720148,-0.0045762994424972505
2023-06-27,0.014867584955038713,0.017925639220507564,-0.00016393751100648811,-7.779903865184814e-06,0.002410588890601866,0.01131136844481568
2023-06-28,0.006228344164822796,0.003739206885130548,0.015433953603501903,-0.004471064879994998,0.008017862599945899,-0.00043350446775490087
2023-06-29,0.0017154722412850302,-0.002464228356699521,-0.009106547350615599,0.0342476958799995,0.012178961588398587,0.004384203035124921
2023-06-30,0.022760383861239426,0.01617338414627209,0.004945736158281984,0.01383732740547301,0.005062115347809443,0.012114985182520719
2023-07-03,-0.007894523507626337,-0.007595668300625263,0.0015901155844164367,0.007932896313800597,0.0018767420683639176,0.0010906280133085623
2023-07-05,-0.005967928912416238,0.0003939293625437515,0.01523236580869047,-0.0067631868963443165,-0.005210537156659879,-0.0020496231769777957
2023-07-06,0.0024260902073114723,0.00910506387453935,-0.013641263882455568,-0.010015149159169812,-0.038114734871634824,-0.008033426255259843
2023-07-07,-0.005988105510085532,-0.012017811847380908,-0.005338202712910155,0.007780221544886011,0.0022496299730949483,-0.0029485778750985613
2023-07-10,-0.010994504997758002,-0.016192134500418842,-0.02576644988856962,0.005516571990699688,0.014643282238765761,0.0023227735312612327
2023-07-11,-0.002893234796998448,0.0018475557620515688,0.005828483700356106,0.015438640461968781,0.012072985228122139,0.006640218918889795
2023-07-12,0.008866024063697006,0.014047228593271422,0.015085811613287073,0.004860279782496295,0.004815463961491021,0.0073045401560245995
2023-07-13,0.0039698140648879825,0.015982986721340187,0.04601254159488247,0.004768766380855621,-0.01856038119741771,0.008355117910262031
2023-07-14,0.0007078515755736601,0.0074217438299426005,0.0069618605726931545,0.005947985913097736,-0.03512288371323444,-0.0011042972762725632
2023-07-17,0.017078066880969734,0.0013390070443427497,-0.0062377754027967336,0.023738448627510553,0.004270023264315232,0.0037686044950553345
2023-07-18,-0.0014205977981554202,0.038948813605546306,-0.00724491722912788,0.001744628267065579,-0.004627038914048418,0.007012701862063259
2023-07-19,0.006967477544251185,-0.012422659323251954,-0.014156668285675859,0.003752628352991105,0.006832888030345309,0.0022757697478685596
2023-07-20,-0.01022821227439306,-0.023472312703610613,-0.02354345481280735,0.012163051708580489,0.017382012144953093,-0.00685919247562277
2023-07-21,-0.006259960016685636,-0.00905653845509042,0.006776275087227401,-0.0077940113146700365,0.00455154127136675,0.0002446769352480117
2023-07-24,0.004131785365933295,0.003810913933586754,0.01242336379323603,0.019413339436987507,0.015488539353741865,0.003946673417509773
2023-07-25,0.004424029834359931,0.01678674894655181,0.005500280551816693,-0.007575776454410764,0.00143573690469581,0.0027313544964736253
2023-07-26,0.004455422681174266,-0.038443441198333435,0.05608307108438547,0.005896710907401792,-0.005677829538098373,-0.00023481605804099792
2023-07-27,-0.006681968689441206,-0.021172608182424373,0.0009257954633707768,-0.011169814771122295,0.0030558022308617983,-0.006524758134562155
2023-07-28,0.013338089060692958,0.022788479128195937,0.024198473220265714,0.005608771815083985,-0.012103512546446218,0.009750010731068768
2023-07-31,0.0030814495053338013,-0.007346041522567119,0.0009760636972029377,0.006590054335873194,0.02906178200746208,0.001388270357203712
2023-08-01,-0.00436418018442131,0.0011700991133813876,-0.008933935562259904,-0.0050295702218741915,-0.005877483734973722,-0.002748010387047791
2023-08-02,-0.015690661087328042,-0.02671391210752877,-0.02447173648571748,-0.011468677356912578,-0.012632134016922304,-0.014015565717701264
2023-08-03,-0.007428079437992166,-0.002647533052793947,0.00046557305530930666,0.006015485609236734,0.017151966942601956,-0.0026305905296566067
2023-08-04,-0.049290587505587916,0.0033433636094105587,-0.0027296883773472,-0.0021922546575978076,0.0027171772172448947,-0.00539353445330305
2023-08-07,-0.017483640432823615,0.0070038017263052985,0.026266109719602287,0.00465228253107609,-0.002129501938434961,0.008904253885491492
2023-08-08,0.005218204075463523,-0.01245451087077447,-0.0010680059718682212,-0.005708746841095295,0.004852676502930014,-0.004306570179423945
2023-08-09,-0.00907408454419054,-0.011864409593355083,-0.01340984389876697,-0.013577908554164313,0.016764651151046125,-0.007142984181410196
2023-08-10,-0.001314705445695976,0.002090645648153449,0.00015198683069967312,-0.0015759578950490048,0.00501914641452398,0.0001713174417157839
2023-08-11,0.0002581156691546417,-0.006042725340909697,-0.00108251430643783,0.005699632025572649,0.01532986885490412,-0.0011496299785945657
2023-08-14,0.009269956826529337,0.009315310445538327,0.013489917533982987,0.001990413550509835,0.0007249888081087196,0.005654639800053971
2023-08-15,-0.011342875558231416,-0.0068297374838926705,-0.011951882250450076,-0.025866240622701858,-0.02608803979017553,-0.011697504475461563
2023-08-16,-0.005050704401450494,-0.002510639276229452,-0.008435877765781282,-0.00433158481112412,-0.017049450702891298,-0.007663446871989606
2023-08-17,-0.01474159738554114,-0.011126486103566306,0.009355335010879524,-0.01052055881475876,0.019107174633813583,-0.00782217645689416
2023-08-18,0.002732799980026327,-0.0013425549466980335,-0.019195590251311675,0.002205655582627802,0.014936405542946497,-0.00022808296332228222
2023-08-21,0.007627715390919288,0.016839458246561845,0.007034656633783311,0.003338351666142342,-0.012239505779006364,0.006776269780434706
2023-08-22,0.007794223463518703,0.0017208552277017067,0.00543620739219236,-0.021035922087040405,-0.00570633107017471,-0.002860696125910763
2023-08-23,0.02163237384898398,0.013901786982870921,0.02508941884054954,0.006660898039168579,-0.008906393486101187,0.010904965631426278
2023-08-24,-0.026598468070229326,-0.021812459788843885,-0.019839705415867524,-0.001029817662539605,-0.007573624903509169,-0.01362871906337309
2023-08-25,0.01248459032403367,0.009284086550018049,0.0006911242929493447,-0.0013025162281401171,0.017628436086773794,0.006616135980930077
2023-08-28,0.008727705721881106,0.0021474472680146585,0.008583150938794734,0.003382789147175423,0.008292146145910794,0.006165713514831382
2023-08-29,0.021496507169470637,0.014365985060737442,0.026731410833575515,0.008019970647126728,0.005857440030259104,0.014324703632691425
2023-08-30,0.018911587148283934,0.0010772287268864442,0.009608335996953418,-0.004120724096164217,0.009617510010032231,0.0037464891018278647
2023-08-31,0.0010921870041330694,-0.0032169549101568745,0.002052523568541894,-0.012507778683055061,0.0027126330813101378,-0.001677578053704937
2023-09-01,0.0083484703868161,0.0026627781449779634,-0.0038316717983316747,0.0032636752658050695,0.02065911848566563,0.0017181476861534615
2023-09-05,0.0011865553850849632,0.014689451756799211,0.0007311721754695349,-0.011174802071219599,8.756949501125073e-06,-0.0042823629007462845
2023-09-06,-0.036529033707201085,-0.002089888115747987,-0.009774838970842052,-0.00173361284192606,0.008515729542021499,-0.0070753795707973405
2023-09-07,-0.029765005031297476,-0.009041626037245967,0.005852840335251947,-0.008670105862792815,-0.004981787628869405,-0.003295798195098046
2023-09-08,0.003406101359255089,0.013049834534885382,0.008166703697174607,0.000685648002074272,0.014383406472476398,0.00134624098289198
2023-09-11,0.006521520733328933,0.010839897966102107,0.0038723029807868625,0.004291180151193122,-0.012700755906258967,0.006621586418770438
2023-09-12,-0.017287223614446814,-0.01850594536894663,-0.011686039651511786,0.012850641347870175,0.028672769201865393,-0.005791534102369076
2023-09-13,-0.0120050221535657,0.012768374435823529,0.009992698560403256,0.00039886429874562223,-0.00905641330906914,0.0011614970381695249
2023-09-14,0.00866474751578477,0.007745837887490648,0.010036541538801276,0.019132628633001723,0.017626128519408594,0.00831522045430117
2023-09-15,-0.004241695673716896,-0.025434870664862743,-0.00516091711330716,-0.003031951255360089,-0.0155546035561052,-0.012313510921859009
2023-09-18,0.01669247600558923,-0.003598595889433967,0.005798409051057594,0.0020016549701160334,0.007943269788943634,0.0006416626148104394
2023-09-19,0.006082469624950668,-0.0013260574391543885,-0.0013101574962728299,-0.0013543186681699822,-0.002717939048299203,-0.0022326924408982056
2023-09-20,-0.020274260750870958,-0.02434837015344502,-0.03172538855319748,-0.004318454035249644,-0.008037261149703514,-0.009518569285656121
2023-09-21,-0.009008518901922925,-0.003952426324169801,-0.025063400394754017,-0.007932223510351916,-0.014268834770156367,-0.016616283397853163
2023-09-22,0.0048528735901300565,-0.007997353937991588,-0.0015370625512291362,-0.009708352211138799,0.0014877360928304078,-0.0023776024821258288
2023-09-25,0.007274072182853475,0.0015911739016968738,0.006501624870589896,0.004849408456846805,0.011081362600507879,0.003935629124441538
2023-09-26,-0.02375585640101879,-0.01723122336255804,-0.019642417443379304,-0.010512677095483595,0.0014681461505823058,-0.014923530561630023
2023-09-27,-0.009016639570317979,0.002000759616001358,0.015126869224048604,0.005768424561692253,0.031959064620174164,0.00014992269292971296
2023-09-28,0.0014449368109899527,0.002634560170381606,0.013388494462281015,0.012260129842363571,-0.00617099690857293,0.005796512063635619
2023-09-29,0.002962376039083243,0.006625373125415549,-0.011098940706706065,-0.017645941074617845,-0.01602578949014616,-0.0027926247276543943
2023-10-02,0.014647142898318739,0.018900069230882416,0.024900123011114977,-0.0087361548657733,-0.016802817282282494,-6.732120861208807e-10
2023-10-03,-0.007879426925095197,-0.026560951582640477,-0.013132710799529608,-0.007479492012900704,0.0016488499018179848,-0.013918760942814279
2023-10-04,0.0072028360483016125,0.017537870234086855,0.020917339996778313,0.004395231965110535,-0.03817846053666997,0.007997682528463865
2023-10-05,0.007092732920311503,0.0011739117296358467,-0.0013370899245736217,0.004128156992575379,-0.02284785450613628,-0.0013842462263602023
2023-10-06,0.014563500864151806,0.024356515259704597,0.01833281804093893,0.015198686224317862,-0.016919124773461178,0.011666277014596037
2023-10-09,0.008336107841122816,0.007712869106681366,0.006007724242874417,-0.002356167812701525,0.03431356688351193,0.00620470304002233
2023-10-10,-0.0034371298462023627,-0.004424450616035294,-0.0026836933441221865,0.005980700353314997,-0.004325650223031293,0.005115111020620275
2023-10-11,0.007793648815657359,0.012117769188151035,0.01779578317877716,0.003347687867364141,-0.03659130001434364,0.004204454420729994
2023-10-12,0.0049692265339977195,-0.003877020578909488,-0.011384570087574193,-0.0024083728264184885,-0.0002671918820684423,-0.006345390020019997
2023-10-13,-0.010425613121234365,-0.010490901698141132,-0.011732336980414577,0.014828479701266533,0.03135529369022166,-0.0051108607395849714
2023-10-16,-0.0008065827647563186,0.01479137249007455,0.012508419428198848,-0.0010932973352622746,0.0006484958076667655,0.010459277223224905
2023-10-17,-0.008902901212030686,-0.0018244439587949165,0.004368039365142566,-0.002246203054081697,0.012932417971623924,-0.00017761495880884442
2023-10-18,-0.00750156074609509,-0.005969270045507271,-0.01275567816940367,-0.011120731959313847,0.013828402069930957,-0.013569773330516979
2023-10-19,-0.002242917389054976,0.0035795776847915186,-0.0016030682276624996,-0.004337888714556039,0.0005401431388937322,-0.008598397407423056
2023-10-20,-0.014892550681261562,-0.01421341560573999,-0.01581028127705079,-0.01631618204230574,-0.017393394454568042,-0.012744514275520995
2023-10-23,0.0006144974609505593,0.007999996178453456,0.006535771303774392,-0.01381423389440036,-0.01486224072117379,-0.0017663571447999972
2023-10-24,0.0024607754673966024,0.0035881497973171777,0.01670220157312543,0.001125484520124908,-0.009811332023418768,0.00716015844026374
2023-10-25,-0.013662918912836526,0.0301374648158806,-0.10000364624321899,-0.005548782981638593,0.0017641044730734383,-0.014522799736603132
2023-10-26,-0.024992770769216136,-0.038315406852556,-0.026947679241268896,0.0024814893541434983,-0.009238138647642169,-0.011982446284949952
2023-10-27,0.007858534748549681,0.005758910236482172,-0.0009794244171587364,-0.03676270405816989,-0.019315081399712185,-0.004891203657985829
2023-10-30,0.012150576041882879,0.022406315543818646,0.018491593501564065,0.012589622681069708,0.003042166728770207,0.011859109220920835
2023-10-31,0.002735582671037216,0.002289599812037673,-0.0031372203311135823,0.011784123539323621,-0.0003627027169830203,0.006374719742323165
2023-11-01,0.018485715986832806,0.023190435233801345,0.018841011919818473,-0.000942570488734784,-0.00206545150258092,0.010371829910826788
2023-11-02,0.020402958575133277,0.006401287700002656,0.008111623628993148,0.017612751077787644,0.03224011766425291,0.018603573854721396
2023-11-03,-0.0052740895846473896,0.01270015631010209,0.012470056380288691,0.011031109672423095,-0.012343714274317526,0.00927051846518638
2023-11-06,0.014420224188682385,0.010437836201693156,0.008788945604550645,0.007444690905339219,-0.017959563848776543,0.0016720926447355068
2023-11-07,0.014268007993078926,0.011077128633818567,0.005433228756591067,-0.0005654418922968905,-0.015883035531005212,0.0027567283223468744
2023-11-08,0.005788224092856576,0.007299478478542409,0.006541418298215189,0.004838687538379393,-0.012438508041027354,0.0009250459530548075
